movieid,actorid,cast_num
2164115,1145199,3
2164115,1332833,3
2164115,1342083,3
2164115,1345301,3
2164115,1420178,3
2164115,1567909,3
2164115,1758790,3
2164115,1899189,3
2164115,2059150,3
2164115,2162376,3
2164115,2247267,3
2164115,2353705,3
2164115,2642879,3
2164115,2729699,3
2164174,76352,3
2164174,267000,3
2164174,304260,3
2164174,819851,3
2164174,900921,3
2164174,912499,3
2164174,951125,3
2164174,1074852,3
2164174,1161273,3
2164174,1284454,3
2164174,1309741,3
2164174,1321840,3
2164174,1504615,3
2164174,2164371,3
2164174,2382119,3
2164174,2383502,3
2164328,182865,3
2164328,251994,3
2164328,739700,3
2164328,1507190,3
2164328,1783158,3
2164328,1999886,3
2164328,2087085,3
2164328,2236816,3
2164328,2258572,3
2164328,2328659,3
2164328,2391179,3
2164328,2409519,3
2164328,2430483,3
2164328,2479907,3
2164328,2547968,3
2164328,2618607,3
2164328,2717020,3
2164624,11882,3
2164624,29262,3
2164624,44643,3
2164624,44648,3
2164624,48454,3
2164624,112913,3
2164624,114484,3
2164624,117054,3
2164624,127612,3
2164624,143091,3
2164624,143093,3
2164624,154169,3
2164624,155624,3
2164624,165622,3
2164624,179448,3
2164624,198162,3
2164624,214838,3
2164624,222018,3
2164624,222492,3
2164624,230374,3
2164624,263263,3
2164624,267448,3
2164624,275142,3
2164624,276641,3
2164624,286287,3
2164624,289305,3
2164624,289364,3
2164624,294240,3
2164624,315429,3
2164624,344451,3
2164624,348060,3
2164624,363096,3
2164624,391536,3
2164624,401949,3
2164624,411603,3
2164624,424061,3
2164624,428693,3
2164624,434310,3
2164624,434768,3
2164624,434781,3
2164624,438246,3
2164624,503068,3
2164624,507990,3
2164624,508005,3
2164624,508084,3
2164624,527111,3
2164624,555418,3
2164624,558356,3
2164624,568279,3
2164624,570175,3
2164624,585427,3
2164624,588933,3
2164624,605159,3
2164624,605161,3
2164624,608031,3
2164624,620843,3
2164624,658189,3
2164624,666193,3
2164624,713058,3
2164624,737433,3
2164624,779047,3
2164624,779362,3
2164624,795881,3
2164624,824183,3
2164624,843859,3
2164624,843877,3
2164624,862491,3
2164624,867680,3
2164624,882816,3
2164624,889511,3
2164624,900715,3
2164624,901198,3
2164624,919393,3
2164624,932931,3
2164624,932936,3
2164624,940743,3
2164624,964777,3
2164624,973581,3
2164624,980439,3
2164624,1006085,3
2164624,1017126,3
2164624,1034382,3
2164624,1040087,3
2164624,1044399,3
2164624,1056798,3
2164624,1059937,3
2164624,1075666,3
2164624,1075667,3
2164624,1086246,3
2164624,1087689,3
2164624,1087690,3
2164624,1087693,3
2164624,1087696,3
2164624,1096957,3
2164624,1097754,3
2164624,1105382,3
2164624,1113524,3
2164624,1115824,3
2164624,1117752,3
2164624,1118429,3
2164624,1137858,3
2164624,1137904,3
2164624,1166071,3
2164624,1166162,3
2164624,1167380,3
2164624,1167982,3
2164624,1167983,3
2164624,1168368,3
2164624,1196322,3
2164624,1198836,3
2164624,1202507,3
2164624,1203615,3
2164624,1203616,3
2164624,1203617,3
2164624,1203618,3
2164624,1211473,3
2164624,1227960,3
2164624,1237823,3
2164624,1239788,3
2164624,1242439,3
2164624,1277527,3
2164624,1352279,3
2164624,1361756,3
2164624,1361757,3
2164624,1403906,3
2164624,1445714,3
2164624,1449701,3
2164624,1452917,3
2164624,1476052,3
2164624,1486787,3
2164624,1496744,3
2164624,1532350,3
2164624,1534436,3
2164624,1545249,3
2164624,1546912,3
2164624,1563184,3
2164624,1563188,3
2164624,1579637,3
2164624,1614746,3
2164624,1614747,3
2164624,1617785,3
2164624,1618313,3
2164624,1618844,3
2164624,1623897,3
2164624,1630830,3
2164624,1672075,3
2164624,1680223,3
2164624,1690714,3
2164624,1720245,3
2164624,1722475,3
2164624,1730799,3
2164624,1745858,3
2164624,1751990,3
2164624,1773323,3
2164624,1778332,3
2164624,1778333,3
2164624,1831167,3
2164624,1832511,3
2164624,1837657,3
2164624,1851472,3
2164624,1852576,3
2164624,1865921,3
2164624,1868039,3
2164624,1871247,3
2164624,1871251,3
2164624,1893671,3
2164624,1893703,3
2164624,1916786,3
2164624,1916787,3
2164624,1926310,3
2164624,1952414,3
2164624,1984926,3
2164624,1994064,3
2164624,2013765,3
2164624,2014748,3
2164624,2039674,3
2164624,2055537,3
2164624,2062755,3
2164624,2082702,3
2164624,2084927,3
2164624,2124589,3
2164624,2132849,3
2164624,2152509,3
2164624,2152768,3
2164624,2162416,3
2164624,2177934,3
2164624,2197242,3
2164624,2197457,3
2164624,2205976,3
2164624,2233727,3
2164624,2233733,3
2164624,2239780,3
2164624,2255924,3
2164624,2258010,3
2164624,2267161,3
2164624,2267162,3
2164624,2267163,3
2164624,2268432,3
2164624,2286380,3
2164624,2293523,3
2164624,2298658,3
2164624,2315767,3
2164624,2348250,3
2164624,2359575,3
2164624,2368312,3
2164624,2368313,3
2164624,2374288,3
2164624,2374316,3
2164624,2375164,3
2164624,2375165,3
2164624,2375168,3
2164624,2380920,3
2164624,2392518,3
2164624,2394854,3
2164624,2403020,3
2164624,2403025,3
2164624,2419869,3
2164624,2420039,3
2164624,2420074,3
2164624,2420737,3
2164624,2420744,3
2164624,2420746,3
2164624,2439948,3
2164624,2439949,3
2164624,2445387,3
2164624,2453298,3
2164624,2461956,3
2164624,2499817,3
2164624,2507322,3
2164624,2512653,3
2164624,2519249,3
2164624,2563314,3
2164624,2573470,3
2164624,2573498,3
2164624,2576546,3
2164624,2601961,3
2164624,2617638,3
2164624,2618943,3
2164624,2619668,3
2164624,2660275,3
2164624,2662261,3
2164624,2665239,3
2164624,2665241,3
2164624,2665597,3
2164624,2712094,3
2164624,2719729,3
2164939,719837,3
2164939,726558,3
2164939,806059,3
2164939,834084,3
2164939,919904,3
2164939,1495402,3
2164939,1997629,3
2164939,2044418,3
2164939,2477549,3
2164939,2502129,3
2164942,2037321,3
2164942,2136428,3
2164942,2617639,3
2164943,140282,3
2164943,176829,3
2164943,272408,3
2164943,445143,3
2164943,632073,3
2164943,889939,3
2164943,980112,3
2164943,981105,3
2164943,1001430,3
2164943,1004510,3
2164943,1047360,3
2164943,1090796,3
2164943,1103205,3
2164943,1170410,3
2164943,1214857,3
2164943,1256220,3
2164943,1277819,3
2164943,1704646,3
2164943,1970340,3
2164943,2054343,3
2164943,2170998,3
2164943,2585523,3
2164943,2717240,3
2164943,2729861,3
2164944,103534,3
2164944,180763,3
2164944,355068,3
2164944,433945,3
2164944,566876,3
2164944,1008183,3
2164944,1104158,3
2164944,1153408,3
2164944,1464507,3
2164944,2089461,3
2164944,2225693,3
2164944,2227639,3
2165624,11269,3
2165624,881291,3
2165624,906388,3
2165624,918651,3
2165624,996865,3
2165624,1043130,3
2165624,1246492,3
2165624,2737483,3
2165627,283406,3
2165627,521825,3
2165627,718011,3
2165627,987503,3
2165721,30877,3
2165721,61990,3
2165721,105909,3
2165721,139981,3
2165721,164117,3
2165721,198332,3
2165721,422592,3
2165721,578590,3
2165721,607518,3
2165721,639296,3
2165721,676321,3
2165721,793935,3
2165721,835400,3
2165721,913251,3
2165721,1050052,3
2165721,1156655,3
2165721,1291433,3
2165721,1336902,3
2165721,1386054,3
2165721,1426007,3
2165721,1444024,3
2165721,1506858,3
2165721,1509527,3
2165721,1523592,3
2165721,1674633,3
2165721,1689837,3
2165721,1792352,3
2165721,1827913,3
2165721,1831008,3
2165721,1864910,3
2165721,1909858,3
2165721,1966776,3
2165721,2005079,3
2165721,2055726,3
2165721,2081942,3
2165721,2105743,3
2165721,2131013,3
2165721,2168558,3
2165721,2493172,3
2165721,2613294,3
2165721,2704352,3
2165765,310594,3
2165765,989509,3
2165765,1080835,3
2165765,1182242,3
2165765,1270226,3
2165765,1370704,3
2165765,1521376,3
2165765,1528341,3
2165765,1859660,3
2165765,1972551,3
2165765,2364185,3
2165765,2436105,3
2165832,14083,3
2165832,57175,3
2165832,189273,3
2165832,540720,3
2165832,662137,3
2165832,707244,3
2165832,1161194,3
2165832,1402152,3
2165832,1913066,3
2165832,1945351,3
2165832,2499652,3
2165832,2508130,3
2165832,2525294,3
2167489,23372,3
2167489,88691,3
2167489,305252,3
2167489,359380,3
2167489,367398,3
2167489,397000,3
2167489,483572,3
2167489,578300,3
2167489,580651,3
2167489,706223,3
2167489,809281,3
2167489,811582,3
2167489,913623,3
2167489,919088,3
2167489,1000195,3
2167489,1131546,3
2167489,1294098,3
2167489,1311518,3
2167489,1532688,3
2167489,1584842,3
2167489,1612165,3
2167489,1647942,3
2167489,1672285,3
2167489,1849056,3
2167489,1904495,3
2167489,2156520,3
2167489,2216522,3
2167489,2480556,3
2167489,2497939,3
2167489,2504438,3
2167489,2591583,3
2167489,2622133,3
2167489,2702643,3
2167489,2718998,3
2168103,809302,3
2168103,1025156,3
2168103,1582250,3
2168103,1690096,3
2168103,1863926,3
2168103,2129216,3
2168103,2554443,3
2168109,116179,3
2168109,201515,3
2168109,229205,3
2168109,369691,3
2168109,379865,3
2168109,479555,3
2168109,737485,3
2168109,750515,3
2168109,851308,3
2168109,1040681,3
2168109,1061827,3
2168109,1070894,3
2168109,1159655,3
2168109,1406726,3
2168109,1696394,3
2168109,1805679,3
2168109,1929614,3
2168109,2010775,3
2168109,2114033,3
2168109,2232495,3
2168109,2344307,3
2168109,2357395,3
2168109,2384712,3
2168109,2565131,3
2168109,2565641,3
2168109,2635111,3
2168109,2704214,3
2168109,2729222,3
2168207,5104,3
2168207,63425,3
2168207,154141,3
2168207,246438,3
2168207,337153,3
2168207,516357,3
2168207,570544,3
2168207,582437,3
2168207,767800,3
2168207,791468,3
2168207,916502,3
2168207,929182,3
2168207,1011973,3
2168207,1055411,3
2168207,1136146,3
2168207,1258848,3
2168207,1278839,3
2168207,1302201,3
2168207,1441702,3
2168207,1522162,3
2168207,1608061,3
2168207,1715321,3
2168207,1717654,3
2168207,1908348,3
2168207,2108393,3
2168361,7126,3
2168361,324707,3
2168361,373982,3
2168361,407475,3
2168361,453271,3
2168361,548037,3
2168361,625177,3
2168361,680100,3
2168361,962022,3
2168361,1007844,3
2168361,1019334,3
2168361,1045874,3
2168361,1057642,3
2168361,1091512,3
2168361,1550739,3
2168361,1551170,3
2168361,1551536,3
2168361,1600352,3
2168361,1608534,3
2168361,1655381,3
2168361,1667105,3
2168361,1739819,3
2168361,1912800,3
2168361,2103155,3
2168361,2402072,3
2168361,2502382,3
2168361,2629661,3
2168361,2731944,3
2168402,4,3
2168402,98636,3
2168402,198917,3
2168402,307175,3
2168402,366648,3
2168402,431592,3
2168402,437996,3
2168402,586275,3
2168402,614287,3
2168402,700881,3
2168402,812476,3
2168402,833455,3
2168402,1045334,3
2168402,1085697,3
2168402,1088736,3
2168402,1270277,3
2168402,1546601,3
2168402,1629503,3
2168402,1656023,3
2168402,1715999,3
2168402,1806276,3
2168402,1897628,3
2168402,2336338,3
2168402,2714246,3
2168402,2716447,3
2168965,88352,3
2168965,223558,3
2168965,340480,3
2168965,600243,3
2168965,626358,3
2168965,671143,3
2168965,855257,3
2168965,893913,3
2168965,1203583,3
2168965,1207753,3
2168965,1343389,3
2168965,1371588,3
2168965,1621336,3
2168965,1865839,3
2168965,2140037,3
2168965,2640719,3
2168965,2654263,3
2169199,202300,3
2169199,280007,3
2169199,307926,3
2169199,510549,3
2169199,524662,3
2169199,542097,3
2169199,611078,3
2169199,642194,3
2169199,819776,3
2169199,856725,3
2169199,918668,3
2169199,1302201,3
2169199,1311766,3
2169199,1342668,3
2169199,1412111,3
2169199,1419310,3
2169199,1728323,3
2169199,1785277,3
2169199,1805679,3
2169199,1874101,3
2169199,2060671,3
2169199,2070473,3
2169199,2191391,3
2169199,2232843,3
2169199,2345180,3
2169199,2423823,3
2169199,2622749,3
2169199,2638519,3
2169199,2657763,3
2169199,2727992,3
2169865,394279,3
2169865,407748,3
2169865,493386,3
2169865,560073,3
2169865,815763,3
2169865,969833,3
2169865,1119878,3
2169865,1173607,3
2169865,1209731,3
2169865,1408849,3
2169865,1603398,3
2169865,1603734,3
2169865,1609155,3
2169865,1685877,3
2169865,1845643,3
2169865,2057199,3
2169865,2112517,3
2169865,2509566,3
2170415,8257,3
2170415,37392,3
2170415,79470,3
2170415,104044,3
2170415,118376,3
2170415,175580,3
2170415,223183,3
2170415,232527,3
2170415,245455,3
2170415,326900,3
2170415,359871,3
2170415,416031,3
2170415,449446,3
2170415,869619,3
2170415,986995,3
2170415,1045674,3
2170415,1084431,3
2170415,1100258,3
2170415,1128424,3
2170415,1137084,3
2170415,1169531,3
2170415,1179169,3
2170415,1203246,3
2170415,1217342,3
2170415,1293947,3
2170415,1340353,3
2170415,1345679,3
2170415,1479323,3
2170415,1520284,3
2170415,1687709,3
2170415,1752590,3
2170415,1753375,3
2170415,1803685,3
2170415,1833450,3
2170415,1913925,3
2170415,1967943,3
2170415,2052925,3
2170415,2140763,3
2170415,2540006,3
2170415,2739099,3
2170555,343286,3
2170555,1099522,3
2170555,1106936,3
2170555,1226246,3
2170555,1428014,3
2170555,1568387,3
2170555,1657188,3
2170555,1954073,3
2170555,2142153,3
2170555,2203145,3
2170555,2687479,3
2170643,959472,3
2170643,1235588,3
2170643,1261281,3
2170643,1360532,3
2170643,1413062,3
2170643,1811490,3
2170643,1925856,3
2170643,2647778,3
2171511,22950,3
2171511,36544,3
2171511,124612,3
2171511,133367,3
2171511,147861,3
2171511,178731,3
2171511,270083,3
2171511,386538,3
2171511,529781,3
2171511,685154,3
2171511,778402,3
2171511,905064,3
2171511,951116,3
2171511,962785,3
2171511,1089825,3
2171511,1232739,3
2171511,1233056,3
2171511,1301787,3
2171511,1336326,3
2171511,1345010,3
2171511,1359959,3
2171511,1391220,3
2171511,1519153,3
2171511,1603896,3
2171511,1629689,3
2171511,1640468,3
2171511,1665255,3
2171511,1785375,3
2171511,1794377,3
2171511,1838494,3
2171511,1848354,3
2171511,1871020,3
2171511,1941558,3
2171511,2030667,3
2171511,2071463,3
2171511,2084621,3
2171511,2135749,3
2171511,2156335,3
2171511,2181064,3
2171511,2331126,3
2171511,2361920,3
2171511,2444920,3
2171511,2462934,3
2171511,2516568,3
2171511,2547306,3
2171511,2678205,3
2171511,2678321,3
2171511,2728451,3
2171762,57040,3
2171762,509938,3
2171762,1823284,3
2171762,2598184,3
2171907,135491,3
2171907,381412,3
2171907,650783,3
2171907,654179,3
2171907,1073751,3
2171907,1164084,3
2171907,1210582,3
2171907,1784567,3
2171907,1941976,3
2171907,2005634,3
2171907,2006919,3
2171907,2418128,3
2171907,2596584,3
2171943,98482,3
2171943,127855,3
2171943,187123,3
2171943,292156,3
2171943,295146,3
2171943,315135,3
2171943,315409,3
2171943,355559,3
2171943,377741,3
2171943,421118,3
2171943,511999,3
2171943,592825,3
2171943,607926,3
2171943,631026,3
2171943,643335,3
2171943,663412,3
2171943,684475,3
2171943,738274,3
2171943,811471,3
2171943,959318,3
2171943,1025490,3
2171943,1025549,3
2171943,1032760,3
2171943,1113456,3
2171943,1114542,3
2171943,1118808,3
2171943,1166657,3
2171943,1218952,3
2171943,1245859,3
2171943,1270387,3
2171943,1324788,3
2171943,1351053,3
2171943,1442978,3
2171943,1511328,3
2171943,1706352,3
2171943,1718378,3
2171943,1732633,3
2171943,1737828,3
2171943,2422697,3
2172334,129409,3
2172334,363820,3
2172334,398756,3
2172334,407957,3
2172334,439577,3
2172334,544711,3
2172334,621326,3
2172334,814605,3
2172334,830469,3
2172334,1028674,3
2172334,1050959,3
2172334,1118246,3
2172334,1120301,3
2172334,1311101,3
2172334,1331821,3
2172334,1438097,3
2172334,1441341,3
2172334,1474184,3
2172334,1596264,3
2172334,1701183,3
2172334,1817940,3
2172334,1876285,3
2172334,1896743,3
2172334,1926689,3
2172334,1941875,3
2172334,1994984,3
2172334,2326290,3
2172334,2345421,3
2172334,2494202,3
2172334,2553409,3
2172334,2664672,3
2172808,41559,3
2172808,126720,3
2172808,294965,3
2172808,742721,3
2172808,1044831,3
2172808,1104449,3
2172808,1411836,3
2172808,1473985,3
2172808,1520898,3
2172808,1756452,3
2172808,2040534,3
2172808,2286486,3
2172808,2392367,3
2172808,2553132,3
2172808,2644720,3
2172808,2648749,3
2172808,2681659,3
2172808,2688527,3
2172808,2689563,3
2172829,452120,3
2172829,1553278,3
2172947,113601,3
2172947,213331,3
2172947,272189,3
2172947,305678,3
2172947,485776,3
2172947,528908,3
2172947,587178,3
2172947,640526,3
2172947,662335,3
2172947,737485,3
2172947,759766,3
2172947,760542,3
2172947,907065,3
2172947,997756,3
2172947,1038328,3
2172947,1115334,3
2172947,1142395,3
2172947,1145646,3
2172947,1237134,3
2172947,1267502,3
2172947,1339359,3
2172947,1339391,3
2172947,1398093,3
2172947,1647178,3
2172947,1677173,3
2172947,1690752,3
2172947,1748589,3
2172947,1750384,3
2172947,1761113,3
2172947,1877858,3
2172947,2367029,3
2172947,2392674,3
2172947,2513914,3
2173027,143922,3
2173027,150271,3
2173027,184589,3
2173027,433118,3
2173027,571627,3
2173027,590312,3
2173027,654448,3
2173027,988677,3
2173027,1029085,3
2173027,1092242,3
2173027,1139773,3
2173027,1324246,3
2173027,1361549,3
2173027,1499655,3
2173027,1503536,3
2173027,1688504,3
2173027,1787923,3
2173027,1960866,3
2173027,1968406,3
2173027,1972695,3
2173027,2011146,3
2173027,2031178,3
2173027,2107008,3
2173027,2143429,3
2173027,2216484,3
2173027,2226249,3
2173027,2226251,3
2173027,2226253,3
2173027,2298754,3
2173027,2369915,3
2173027,2450229,3
2173027,2461672,3
2173027,2514972,3
2173027,2646153,3
2173296,354439,3
2173296,508294,3
2173296,615706,3
2173296,662818,3
2173296,759986,3
2173296,1125204,3
2173296,1221332,3
2173296,1225527,3
2173296,1225609,3
2173296,1380563,3
2173296,1463062,3
2173331,10120,3
2173331,33323,3
2173331,156245,3
2173331,263323,3
2173331,305480,3
2173331,360041,3
2173331,436765,3
2173331,445001,3
2173331,497809,3
2173331,552813,3
2173331,566186,3
2173331,678094,3
2173331,857155,3
2173331,868789,3
2173331,992596,3
2173331,1043660,3
2173331,1044076,3
2173331,1096687,3
2173331,1113476,3
2173331,1264731,3
2173331,1301178,3
2173331,1302952,3
2173331,1342793,3
2173331,1432635,3
2173331,1474184,3
2173331,1524302,3
2173331,1548443,3
2173331,1588118,3
2173331,1612846,3
2173331,1681095,3
2173331,1694891,3
2173331,1721677,3
2173331,1859162,3
2173331,2005533,3
2173331,2010123,3
2173331,2041815,3
2173331,2104917,3
2173331,2119131,3
2173331,2135090,3
2173331,2182301,3
2173331,2292482,3
2173331,2392675,3
2173331,2446196,3
2173331,2599801,3
2173331,2685445,3
2173344,25576,3
2173344,177051,3
2173344,183897,3
2173344,232818,3
2173344,379067,3
2173344,559554,3
2173344,655709,3
2173344,839986,3
2173344,849838,3
2173344,900770,3
2173344,1034954,3
2173344,1072483,3
2173344,1248188,3
2173344,1356951,3
2173344,1374012,3
2173344,1508807,3
2173344,1608061,3
2173344,1677173,3
2173344,1720717,3
2173344,1831463,3
2173344,1908348,3
2173344,1924858,3
2173344,1973213,3
2173344,1980326,3
2173344,1992687,3
2173344,2020066,3
2173344,2216121,3
2173344,2223483,3
2173344,2324085,3
2173344,2357667,3
2173344,2381429,3
2173344,2626448,3
2173361,74465,3
2173361,579520,3
2173361,581357,3
2173361,708273,3
2173361,974758,3
2173361,983636,3
2173361,1035846,3
2173361,1058833,3
2173361,1082186,3
2173361,1469485,3
2173361,2096429,3
2173361,2384438,3
2173730,248259,3
2173730,260138,3
2173730,520876,3
2173730,587974,3
2173730,693718,3
2173730,758868,3
2173730,772529,3
2173730,992864,3
2173730,1366344,3
2173730,1379295,3
2173730,1493813,3
2173730,1621127,3
2173730,1676955,3
2173730,1892951,3
2173730,1997941,3
2173730,2070602,3
2173730,2074452,3
2173730,2194759,3
2173730,2321376,3
2173730,2746076,3
2174318,118721,3
2174318,312280,3
2174318,367606,3
2174318,534909,3
2174318,612582,3
2174318,665876,3
2174318,772927,3
2174318,803749,3
2174318,834125,3
2174318,1014282,3
2174318,1118875,3
2174318,1145214,3
2174318,1229880,3
2174318,1340522,3
2174318,1425535,3
2174318,1542949,3
2174318,1676536,3
2174318,1715336,3
2174318,2049240,3
2174318,2110733,3
2174318,2233448,3
2174318,2377481,3
2174318,2502706,3
2174318,2611392,3
2174318,2615379,3
2174392,56687,3
2174392,56691,3
2174392,142044,3
2174392,142062,3
2174392,142091,3
2174392,143777,3
2174392,164582,3
2174392,188959,3
2174392,258243,3
2174392,290440,3
2174392,300324,3
2174392,377092,3
2174392,470098,3
2174392,514469,3
2174392,999303,3
2174392,1006241,3
2174392,1046063,3
2174392,1216727,3
2174392,1278968,3
2174392,1364753,3
2174392,1531611,3
2174392,1659506,3
2174392,1660269,3
2174392,2071002,3
2174392,2097616,3
2174392,2291273,3
2174392,2383444,3
2174392,2522390,3
2174392,2531489,3
2174453,40666,3
2174453,79709,3
2174453,359631,3
2174453,380015,3
2174453,426149,3
2174453,489467,3
2174453,490432,3
2174453,491203,3
2174453,621622,3
2174453,652115,3
2174453,683486,3
2174453,875429,3
2174453,919200,3
2174453,1247290,3
2174453,1295048,3
2174453,1307577,3
2174453,1342521,3
2174453,1358529,3
2174453,1419924,3
2174453,1513705,3
2174453,1596996,3
2174453,2348392,3
2174775,299027,3
2174775,774820,3
2174775,892062,3
2176086,78446,3
2176086,114223,3
2176086,209672,3
2176086,702296,3
2176086,772073,3
2176086,847280,3
2176086,1047592,3
2176086,1106850,3
2176086,1403462,3
2176086,1473998,3
2176086,1737527,3
2176086,1886511,3
2176086,2212241,3
2176086,2242968,3
2176086,2267239,3
2176086,2326565,3
2176086,2385236,3
2176086,2443881,3
2176086,2481491,3
2176086,2563052,3
2176086,2592780,3
2176086,2601824,3
2176086,2613299,3
2176174,356678,3
2176174,610615,3
2176174,780333,3
2176174,834190,3
2176174,1102889,3
2176174,1117227,3
2176174,1934303,3
2176174,2519823,3
2176174,2529528,3
2177244,216049,3
2177244,744945,3
2177244,1688243,3
2177244,1940008,3
2177244,2196663,3
2177244,2348605,3
2177244,2508701,3
2177244,2545242,3
2177836,232029,3
2177836,342912,3
2177836,381938,3
2177836,543482,3
2177836,998969,3
2177836,1232891,3
2177836,1652079,3
2177836,1956931,3
2177836,2272600,3
2177959,277139,3
2177959,765324,3
2177959,1073855,3
2177959,1120567,3
2177959,1365434,3
2177959,1473320,3
2177959,1588118,3
2177959,1641245,3
2177959,1943257,3
2177959,1993845,3
2177959,2646505,3
2177959,2699396,3
2177959,2703159,3
2177983,170126,3
2177983,380005,3
2177983,421259,3
2177983,484523,3
2177983,528160,3
2177983,594607,3
2177983,632052,3
2177983,709717,3
2177983,1220424,3
2177983,1224984,3
2177983,1244134,3
2177983,1352539,3
2177983,1363989,3
2177983,1420145,3
2177983,1448154,3
2177983,1536149,3
2177983,1661430,3
2177983,1879954,3
2177983,1999995,3
2177983,2004067,3
2177983,2231582,3
2177983,2285015,3
2177983,2325365,3
2177983,2390462,3
2177983,2475290,3
2177983,2608227,3
2177983,2657931,3
2177992,1206751,3
2177992,1214457,3
2177992,1340401,3
2177992,1640190,3
2177992,2429763,3
2177992,2445974,3
2177992,2500684,3
2177992,2518207,3
2177992,2518595,3
2177992,2519676,3
2178276,171312,3
2178276,313155,3
2178276,501147,3
2178276,503870,3
2178276,716590,3
2178276,789012,3
2178276,862374,3
2178276,1072998,3
2178276,1118086,3
2178276,1229985,3
2178276,1570898,3
2178276,1671424,3
2178276,2005578,3
2178276,2392558,3
2178276,2392985,3
2178276,2421832,3
2178276,2464450,3
2178807,2666754,3
2178807,2711247,3
2179017,60171,3
2179017,79709,3
2179017,545684,3
2179017,903448,3
2179017,1190776,3
2179017,2170398,3
2179017,2216840,3
2179017,2255664,3
2179017,2392339,3
2179017,2585538,3
2179017,2596586,3
2179406,200657,3
2179406,336207,3
2179406,361516,3
2179406,420455,3
2179406,503839,3
2179406,712923,3
2179406,903720,3
2179406,999312,3
2179406,1115009,3
2179406,1329253,3
2179406,1344487,3
2179406,1363908,3
2179406,1437939,3
2179406,1476299,3
2179406,1490752,3
2179406,1492018,3
2179406,1572551,3
2179406,1579679,3
2179406,1616429,3
2179406,1711978,3
2179406,1716346,3
2179406,1729965,3
2179406,1795526,3
2179406,2120378,3
2179406,2175278,3
2179406,2191365,3
2179406,2715486,3
2180670,98482,3
2180670,182838,3
2180670,259215,3
2180670,313739,3
2180670,377068,3
2180670,390102,3
2180670,684475,3
2180670,690148,3
2180670,723011,3
2180670,779372,3
2180670,896695,3
2180670,949519,3
2180670,1115450,3
2180670,1169086,3
2180670,1379394,3
2180670,1409775,3
2180670,1546212,3
2180670,1600947,3
2180670,1676357,3
2180670,1701557,3
2180670,1706352,3
2180670,1872148,3
2180670,2122595,3
2180670,2150243,3
2180670,2180945,3
2180670,2225461,3
2180670,2267287,3
2180670,2308086,3
2180670,2344713,3
2180670,2347987,3
2180670,2376324,3
2180670,2380931,3
2180670,2388229,3
2180670,2499552,3
2180670,2652689,3
2180698,57537,3
2180698,67193,3
2180698,286398,3
2180698,367199,3
2180698,560906,3
2180698,683218,3
2180698,713041,3
2180698,856725,3
2180698,897227,3
2180698,1045575,3
2180698,1062459,3
2180698,1634157,3
2180698,1741171,3
2180698,1839163,3
2180698,1927818,3
2180698,1978408,3
2180698,2120856,3
2180698,2180873,3
2180698,2257770,3
2180698,2304662,3
2180698,2315627,3
2180698,2333363,3
2180698,2374250,3
2180698,2420782,3
2180698,2516467,3
2180698,2676834,3
2181096,203318,3
2181096,434804,3
2181096,439709,3
2181096,442595,3
2181096,476265,3
2181096,650481,3
2181096,662335,3
2181096,755581,3
2181096,833258,3
2181096,894176,3
2181096,994553,3
2181096,1033857,3
2181096,1049940,3
2181096,1115956,3
2181096,1202902,3
2181096,1275337,3
2181096,1316185,3
2181096,1398255,3
2181096,1557162,3
2181096,1564944,3
2181096,1682549,3
2181096,2040248,3
2181096,2135829,3
2181096,2182380,3
2181096,2186358,3
2181096,2228027,3
2181096,2381933,3
2181096,2418196,3
2181096,2468159,3
2181096,2711324,3
2181493,85263,3
2181493,487812,3
2181493,889170,3
2181493,1093110,3
2181493,1283410,3
2181493,1530031,3
2181493,1557017,3
2181493,1803698,3
2181493,1901975,3
2181493,2328162,3
2181690,1630005,3
2181690,1736596,3
2181898,128192,3
2181898,130176,3
2181898,184316,3
2181898,198332,3
2181898,271166,3
2181898,379654,3
2181898,577043,3
2181898,704570,3
2181898,711668,3
2181898,717124,3
2181898,748715,3
2181898,920206,3
2181898,950139,3
2181898,1149453,3
2181898,1275430,3
2181898,1351108,3
2181898,1574720,3
2181898,1612184,3
2181898,1612414,3
2181898,1735942,3
2181898,1844130,3
2181898,1910038,3
2181898,2287398,3
2181898,2449327,3
2181907,25387,3
2181907,63696,3
2181907,75237,3
2181907,79137,3
2181907,200531,3
2181907,225203,3
2181907,262134,3
2181907,272075,3
2181907,303807,3
2181907,570644,3
2181907,571593,3
2181907,613855,3
2181907,1159185,3
2181907,1163398,3
2181907,1167136,3
2181907,1266991,3
2181907,1301178,3
2181907,1475358,3
2181907,1499294,3
2181907,1517249,3
2181907,1670849,3
2181907,1691923,3
2181907,1714664,3
2181907,1749960,3
2181907,1769555,3
2181907,2086252,3
2181907,2255986,3
2181907,2324197,3
2181907,2554109,3
2182213,477559,3
2182213,1446740,3
2182213,2069999,3
2182213,2579430,3
2182361,489297,3
2182361,505039,3
2182361,518750,3
2182361,709141,3
2182361,905307,3
2182361,1219962,3
2182361,1304314,3
2182361,1424073,3
2182361,1777947,3
2182361,2690535,3
2182564,649628,3
2182564,697774,3
2182564,909906,3
2182564,1943186,3
2182564,2022446,3
2182564,2327116,3
2182564,2589272,3
2183016,16645,3
2183016,562548,3
2183016,760148,3
2183016,840839,3
